arm,round,task_id,task_type,reward,outcome,overlong,masked,kill_reason,termination,agent_turns,response_tokens,infra_error
partial,5,24,write,0.0,0.0,0,0,,user_stop,11,5244,0
partial,5,17,write,0.0,0.0,0,0,,user_stop,15,6034,0
partial,5,12,write,1.0,1.0,0,0,,user_stop,14,5094,0
partial,5,37,write,1.0,1.0,0,0,,user_stop,12,4756,0
partial,5,44,write,0.0,0.0,0,0,,user_stop,11,5329,0
partial,5,27,read,1.0,1.0,0,0,,user_stop,16,6260,0
partial,5,44,write,0.0,0.0,0,0,,user_stop,12,4877,0
partial,5,37,write,1.0,1.0,0,0,,user_stop,12,4615,0
partial,5,2,read,1.0,1.0,0,0,,user_stop,12,3602,0
partial,5,18,write,0.0,0.0,0,0,,user_stop,18,7439,0
partial,5,7,write,0.0,0.0,0,0,,user_stop,17,7319,0
partial,5,12,write,1.0,1.0,0,0,,user_stop,14,4920,0
partial,5,18,write,1.0,1.0,0,0,,user_stop,17,7461,0
partial,5,39,write,1.0,1.0,0,0,,user_stop,17,7656,0
partial,5,37,write,1.0,1.0,0,0,,user_stop,12,5212,0
partial,5,9,read,1.0,1.0,0,0,,user_stop,12,6071,0
partial,5,18,write,1.0,1.0,0,0,,user_stop,18,7979,0
partial,5,7,write,0.0,0.0,0,0,,user_stop,18,8042,0
partial,5,8,write,1.0,1.0,0,0,,user_stop,13,5720,0
partial,5,8,write,1.0,1.0,0,0,,user_stop,11,6582,0
partial,5,37,write,1.0,1.0,0,0,,user_stop,11,5338,0
partial,5,8,write,1.0,1.0,0,0,,user_stop,15,6002,0
partial,5,24,write,0.0,0.0,1,0,,max_steps,20,7636,0
partial,5,39,write,1.0,1.0,0,0,,user_stop,17,7966,0
partial,5,39,write,1.0,1.0,0,0,,user_stop,17,8200,0
partial,5,33,write,0.0,0.0,0,0,,user_stop,13,5211,0
partial,5,29,write,0.0,0.0,0,0,,user_stop,14,8510,0
partial,5,42,write,0.0,0.0,0,0,,user_stop,16,6619,0
partial,5,2,read,1.0,1.0,0,0,,user_stop,14,6863,0
partial,5,37,write,1.0,1.0,0,0,,user_stop,12,5714,0
partial,5,18,write,0.0,0.0,1,0,,max_steps,20,8335,0
partial,5,7,write,0.0,0.0,0,0,,user_stop,16,8048,0
partial,5,8,write,1.0,1.0,0,0,,user_stop,9,4685,0
partial,5,44,write,0.0,0.0,0,0,,user_stop,13,5625,0
partial,5,44,write,0.0,0.0,0,0,,user_stop,13,5924,0
partial,5,24,write,0.0,0.0,0,0,,user_stop,16,6324,0
partial,5,8,write,1.0,1.0,0,0,,user_stop,14,6931,0
partial,5,43,read,0.0,0.0,0,0,,user_stop,18,8354,0
partial,5,27,read,1.0,1.0,0,0,,user_stop,19,8124,0
partial,5,34,none,1.0,1.0,0,0,,user_stop,13,6031,0
partial,5,33,write,0.0,0.0,0,0,,user_stop,19,7548,0
partial,5,38,read,0.0,0.0,0,0,,user_stop,19,7653,0
partial,5,29,write,0.0,0.0,0,0,,user_stop,16,10686,0
partial,5,42,write,1.0,1.0,0,0,,user_stop,17,7570,0
partial,5,4,read,1.0,1.0,0,0,,user_stop,14,6415,0
partial,5,24,write,0.5,0.0,1,0,,max_steps,20,8896,0
partial,5,38,read,1.0,1.0,0,0,,user_stop,15,5930,0
partial,5,47,read,1.0,1.0,0,0,,user_stop,16,5862,0
partial,5,44,write,0.0,0.0,0,0,,user_stop,14,7507,0
partial,5,2,read,1.0,1.0,0,0,,user_stop,17,7555,0
partial,5,7,write,0.0,0.0,0,0,,user_stop,18,9258,0
partial,5,24,write,0.0,0.0,0,0,,user_stop,17,7937,0
partial,5,34,none,1.0,1.0,0,0,,user_stop,12,6911,0
partial,5,42,write,0.0,0.0,0,0,,user_stop,16,7880,0
partial,5,29,write,0.0,0.0,0,0,,user_stop,14,7794,0
partial,5,29,write,0.0,0.0,0,0,,user_stop,18,10677,0
partial,5,42,write,0.0,0.0,0,0,,user_stop,18,8065,0
partial,5,34,none,1.0,1.0,0,0,,user_stop,12,8190,0
partial,5,29,write,0.0,0.0,0,0,,user_stop,16,11199,0
partial,5,29,write,0.0,0.0,0,0,,user_stop,18,11175,0
partial,5,14,write,0.0,0.0,0,0,,user_stop,17,10941,0
partial,5,34,none,1.0,1.0,0,0,,user_stop,18,9957,0
partial,5,14,write,1.0,1.0,0,0,,user_stop,17,11912,0
partial,5,33,write,0.0,0.0,1,0,,max_steps,20,9102,0
partial,5,14,write,1.0,1.0,0,0,,user_stop,15,11842,0
partial,5,34,none,1.0,1.0,0,0,,user_stop,11,9152,0
partial,5,7,write,0.0,0.0,0,0,,user_stop,19,11383,0
partial,5,42,write,0.5,0.0,1,0,,max_steps,20,11299,0
partial,5,14,write,0.0,0.0,0,0,,user_stop,19,12743,0
partial,5,33,write,0.0,0.0,0,0,,user_stop,19,10278,0
partial,5,23,write,0.0,0.0,1,0,budget,max_steps,16,16427,0
partial,5,33,write,0.0,0.0,1,0,,max_steps,20,13058,0
partial,5,14,write,0.0,0.0,1,0,,max_steps,20,15126,0
partial,5,14,write,0.0,0.0,1,0,,max_steps,20,13826,0
partial,5,7,write,0.0,0.0,1,0,,max_steps,20,12898,0
partial,5,42,write,0.0,0.0,1,0,,max_steps,20,12315,0
partial,5,33,write,0.0,0.0,0,0,,user_stop,19,13772,0
partial,5,23,write,0.0,0.0,1,0,budget,max_steps,18,16442,0
partial,5,23,write,0.0,0.0,1,0,budget,max_steps,18,16469,0
partial,5,34,none,0.0,0.0,0,0,,user_stop,13,13224,0
partial,5,23,write,0.0,0.0,1,0,budget,max_steps,17,16423,0
partial,5,23,write,0.0,0.0,1,0,budget,max_steps,19,16426,0
partial,5,23,write,0.0,0.0,1,0,,max_steps,20,15919,0
partial,5,44,write,0.0,0.0,1,0,,max_steps,20,15497,0
partial,6,13,read,1.0,1.0,0,0,,user_stop,4,1317,0
partial,6,48,read,1.0,1.0,0,0,,user_stop,6,1578,0
partial,6,28,none,1.0,1.0,0,0,,user_stop,5,1064,0
partial,6,48,read,1.0,1.0,0,0,,user_stop,6,1494,0
partial,6,49,read,1.0,1.0,0,0,,user_stop,6,1550,0
partial,6,28,none,1.0,1.0,0,0,,user_stop,5,981,0
partial,6,47,read,0.0,0.0,0,0,,user_stop,9,2108,0
partial,6,24,write,0.0,0.0,0,0,,user_stop,5,1537,0
partial,6,43,read,1.0,1.0,0,0,,user_stop,9,2859,0
partial,6,3,read,1.0,1.0,0,0,,user_stop,7,1789,0
partial,6,43,read,1.0,1.0,0,0,,user_stop,10,2867,0
partial,6,19,write,1.0,1.0,0,0,,user_stop,8,1990,0
partial,6,3,read,1.0,1.0,0,0,,user_stop,9,2136,0
partial,6,49,read,1.0,1.0,0,0,,user_stop,6,1619,0
partial,6,28,none,1.0,1.0,0,0,,user_stop,6,1893,0
partial,6,13,read,1.0,1.0,0,0,,user_stop,8,2138,0
partial,6,3,read,1.0,1.0,0,0,,user_stop,10,2283,0
partial,6,47,read,0.0,0.0,0,0,,user_stop,9,1741,0
partial,6,13,read,1.0,1.0,0,0,,user_stop,6,2444,0
partial,6,19,write,1.0,1.0,0,0,,user_stop,10,3224,0
partial,6,28,none,1.0,1.0,0,0,,user_stop,6,1362,0
partial,6,28,none,1.0,1.0,0,0,,user_stop,8,1851,0
partial,6,48,read,1.0,1.0,0,0,,user_stop,7,1985,0
partial,6,43,read,1.0,1.0,0,0,,user_stop,10,3364,0
partial,6,48,read,1.0,1.0,0,0,,user_stop,8,2245,0
partial,6,19,write,1.0,1.0,0,0,,user_stop,8,2104,0
partial,6,3,read,1.0,1.0,0,0,,user_stop,8,1654,0
partial,6,29,write,0.0,0.0,0,0,,user_stop,7,2082,0
partial,6,13,read,1.0,1.0,0,0,,user_stop,8,2646,0
partial,6,27,read,1.0,1.0,0,0,,user_stop,16,5191,0
partial,6,48,read,1.0,1.0,0,0,,user_stop,8,2187,0
partial,6,3,read,1.0,1.0,0,0,,user_stop,8,1844,0
partial,6,13,read,1.0,1.0,0,0,,user_stop,8,2694,0
partial,6,43,read,1.0,1.0,0,0,,user_stop,11,3790,0
partial,6,49,read,1.0,1.0,0,0,,user_stop,7,1629,0
partial,6,22,write,1.0,1.0,0,0,,user_stop,12,4473,0
partial,6,49,read,1.0,1.0,0,0,,user_stop,7,2117,0
partial,6,13,read,1.0,1.0,0,0,,user_stop,8,2706,0
partial,6,17,write,0.0,0.0,0,0,,user_stop,12,4705,0
partial,6,37,write,1.0,1.0,0,0,,user_stop,10,3881,0
partial,6,19,write,1.0,1.0,0,0,,user_stop,11,3195,0
partial,6,12,write,1.0,1.0,0,0,,user_stop,10,3229,0
partial,6,27,read,1.0,1.0,0,0,,user_stop,16,5490,0
partial,6,27,read,1.0,1.0,0,0,,user_stop,16,5902,0
partial,6,3,read,1.0,1.0,0,0,,user_stop,8,2198,0
partial,6,28,none,1.0,1.0,0,0,,user_stop,8,2132,0
partial,6,38,read,1.0,1.0,0,0,,user_stop,8,2852,0
partial,6,38,read,1.0,1.0,0,0,,user_stop,9,3149,0
partial,6,27,read,1.0,1.0,0,0,,user_stop,15,5307,0
partial,6,37,write,1.0,1.0,0,0,,user_stop,10,4170,0
partial,6,22,write,1.0,1.0,0,0,,user_stop,12,5114,0
partial,6,29,write,0.0,0.0,0,0,,user_stop,7,2286,0
partial,6,49,read,1.0,1.0,0,0,,user_stop,9,2035,0
partial,6,19,write,1.0,1.0,0,0,,user_stop,11,3429,0
partial,6,9,read,1.0,1.0,0,0,,user_stop,11,5184,0
partial,6,19,write,1.0,1.0,0,0,,user_stop,10,3196,0
partial,6,43,read,1.0,1.0,0,0,,user_stop,12,3314,0
partial,6,37,write,1.0,1.0,0,0,,user_stop,11,4377,0
partial,6,48,read,1.0,1.0,0,0,,user_stop,9,2948,0
partial,6,12,write,0.0,0.0,0,0,,user_stop,13,4408,0
partial,6,38,read,1.0,1.0,0,0,,user_stop,10,3310,0
partial,6,38,read,1.0,1.0,0,0,,user_stop,9,3507,0
partial,6,2,read,1.0,1.0,0,0,,user_stop,9,3092,0
partial,6,9,read,1.0,1.0,0,0,,user_stop,11,5809,0
partial,6,37,write,1.0,1.0,0,0,,user_stop,10,3988,0
partial,6,4,read,1.0,1.0,0,0,,user_stop,11,3816,0
partial,6,12,write,0.0,0.0,0,0,,user_stop,12,3955,0
partial,6,22,write,1.0,1.0,0,0,,user_stop,16,4961,0
partial,6,22,write,1.0,1.0,0,0,,user_stop,13,4915,0
partial,6,17,write,0.0,0.0,0,0,,user_stop,14,4961,0
partial,6,38,read,1.0,1.0,0,0,,user_stop,9,3197,0
partial,6,23,write,0.0,0.0,0,0,,user_stop,10,3453,0
partial,6,8,write,1.0,1.0,0,0,,user_stop,12,5494,0
partial,6,8,write,1.0,1.0,0,0,,user_stop,13,5600,0
partial,6,32,write,1.0,1.0,0,0,,user_stop,12,3698,0
partial,6,8,write,1.0,1.0,0,0,,user_stop,13,5682,0
partial,6,17,write,1.0,1.0,0,0,,user_stop,15,5430,0
partial,6,9,read,1.0,1.0,0,0,,user_stop,10,5103,0
partial,6,43,read,0.0,0.0,0,0,,user_stop,15,6350,0
partial,6,44,write,0.0,0.0,0,0,,user_stop,12,4487,0
partial,6,32,write,1.0,1.0,0,0,,user_stop,11,4112,0
partial,6,8,write,1.0,1.0,0,0,,user_stop,14,6800,0
partial,6,22,write,1.0,1.0,0,0,,user_stop,13,5037,0
partial,6,17,write,1.0,1.0,0,0,,user_stop,14,5496,0
partial,6,27,read,1.0,1.0,0,0,,user_stop,17,6032,0
partial,6,8,write,1.0,1.0,0,0,,user_stop,13,5465,0
partial,6,37,write,1.0,1.0,0,0,,user_stop,10,4704,0
partial,6,17,write,1.0,1.0,0,0,,user_stop,12,5367,0
partial,6,22,write,1.0,1.0,0,0,,user_stop,13,5349,0
partial,6,4,read,1.0,1.0,0,0,,user_stop,12,4376,0
partial,6,9,read,1.0,1.0,0,0,,user_stop,10,5963,0
partial,6,8,write,0.0,0.0,0,0,,user_stop,8,3664,0
partial,6,32,write,1.0,1.0,0,0,,user_stop,12,3768,0
partial,6,37,write,1.0,1.0,0,0,,user_stop,11,4984,0
partial,6,9,read,1.0,1.0,0,0,,user_stop,12,6057,0
partial,6,39,write,0.0,0.0,0,0,,user_stop,15,7840,0
partial,6,4,read,1.0,1.0,0,0,,user_stop,12,4444,0
partial,6,32,write,1.0,1.0,0,0,,user_stop,14,5227,0
partial,6,2,read,1.0,1.0,0,0,,user_stop,11,3426,0
partial,6,39,write,1.0,1.0,0,0,,user_stop,16,7653,0
partial,6,39,write,1.0,1.0,0,0,,user_stop,18,7971,0
partial,6,27,read,1.0,1.0,0,0,,user_stop,17,6614,0
partial,6,44,write,0.0,0.0,0,0,,user_stop,12,5387,0
partial,6,4,read,1.0,1.0,0,0,,user_stop,13,4717,0
partial,6,12,write,0.0,0.0,0,0,,user_stop,12,3886,0
partial,6,18,write,1.0,1.0,0,0,,user_stop,17,7599,0
partial,6,9,read,1.0,1.0,0,0,,user_stop,12,6136,0
partial,6,4,read,1.0,1.0,0,0,,user_stop,13,4627,0
partial,6,7,write,0.0,0.0,0,0,,user_stop,15,7311,0
partial,6,7,write,0.0,0.0,0,0,,user_stop,16,7961,0
partial,6,44,write,0.0,0.0,0,0,,user_stop,12,5138,0
partial,6,2,read,1.0,1.0,0,0,,user_stop,10,4417,0
partial,6,39,write,1.0,1.0,0,0,,user_stop,16,8080,0
partial,6,32,write,1.0,1.0,0,0,,user_stop,13,4339,0
partial,6,47,read,1.0,1.0,0,0,,user_stop,10,2674,0
partial,6,14,write,0.0,0.0,0,0,,user_stop,12,4637,0
partial,6,47,read,1.0,1.0,0,0,,user_stop,14,3558,0
partial,6,17,write,0.0,0.0,0,0,,user_stop,14,5781,0
partial,6,2,read,1.0,1.0,0,0,,user_stop,13,4769,0
partial,6,18,write,1.0,1.0,0,0,,user_stop,17,7150,0
partial,6,18,write,1.0,1.0,0,0,,user_stop,18,7607,0
partial,6,47,read,1.0,1.0,0,0,,user_stop,11,4703,0
partial,6,12,write,0.0,0.0,0,0,,user_stop,13,6247,0
partial,6,7,write,0.0,0.0,0,0,,user_stop,17,8186,0
partial,6,12,write,0.0,0.0,0,0,,user_stop,12,4489,0
partial,6,7,write,0.0,0.0,0,0,,user_stop,17,7454,0
partial,6,24,write,0.0,0.0,0,0,,user_stop,19,10726,0
partial,6,18,write,1.0,1.0,0,0,,user_stop,18,7784,0
partial,6,33,write,0.0,0.0,0,0,,user_stop,14,6132,0
partial,6,18,write,1.0,1.0,0,0,,user_stop,18,8067,0
partial,6,18,write,1.0,1.0,0,0,,user_stop,18,7458,0
partial,6,49,read,1.0,1.0,0,0,,user_stop,11,3118,0
partial,6,24,write,0.0,0.0,0,0,,user_stop,15,7256,0
partial,6,47,read,1.0,1.0,0,0,,user_stop,11,4418,0
partial,6,38,read,1.0,1.0,0,0,,user_stop,12,3749,0
partial,6,34,none,1.0,1.0,0,0,,user_stop,12,5560,0
partial,6,33,write,0.0,0.0,0,0,,user_stop,12,4900,0
partial,6,7,write,0.0,0.0,0,0,,user_stop,18,7546,0
partial,6,34,none,1.0,1.0,0,0,,user_stop,13,4739,0
partial,6,39,write,0.0,0.0,0,0,,user_stop,16,8648,0
partial,6,4,read,1.0,1.0,0,0,,user_stop,11,6370,0
partial,6,24,write,0.0,0.0,0,0,,user_stop,19,6894,0
partial,6,32,write,1.0,1.0,0,0,,user_stop,15,6080,0
partial,6,29,write,0.0,0.0,0,0,,user_stop,16,7557,0
partial,6,33,write,0.0,0.0,0,0,,user_stop,12,4930,0
partial,6,2,read,1.0,1.0,0,0,,user_stop,13,4291,0
partial,6,42,write,0.0,0.0,0,0,,user_stop,19,10621,0
partial,6,34,none,1.0,1.0,0,0,,user_stop,13,6997,0
partial,6,29,write,0.0,0.0,0,0,,user_stop,14,8500,0
partial,6,23,write,0.0,0.0,0,0,,user_stop,15,10802,0
partial,6,24,write,0.0,0.0,0,0,,user_stop,16,7429,0
partial,6,34,none,1.0,1.0,0,0,,user_stop,12,7714,0
partial,6,2,read,1.0,1.0,0,0,,user_stop,14,5104,0
partial,6,24,write,0.0,0.0,0,0,,user_stop,18,7334,0
partial,6,42,write,1.0,1.0,0,0,,user_stop,16,8563,0
partial,6,39,write,0.5,0.0,1,0,,max_steps,20,9385,0
partial,6,29,write,1.0,1.0,0,0,,user_stop,15,9033,0
partial,6,44,write,0.0,0.0,0,0,,user_stop,18,11074,0
partial,6,44,write,0.0,0.0,1,0,,max_steps,20,14166,0
partial,6,34,none,0.0,0.0,0,0,,user_stop,15,7514,0
partial,6,44,write,0.0,0.0,0,0,,user_stop,19,8886,0
partial,6,7,write,0.0,0.0,1,0,,max_steps,20,11192,0
partial,6,34,none,1.0,1.0,0,0,,user_stop,14,8057,0
partial,6,14,write,1.0,1.0,0,0,,user_stop,16,11275,0
partial,6,14,write,1.0,1.0,0,0,,user_stop,16,14449,0
partial,6,33,write,0.0,0.0,0,0,,user_stop,17,9340,0
partial,6,42,write,0.0,0.0,0,0,,user_stop,17,8931,0
partial,6,14,write,1.0,1.0,0,0,,user_stop,19,13570,0
partial,6,33,write,0.5,0.0,1,0,,max_steps,20,9196,0
partial,6,29,write,0.0,0.0,0,0,,user_stop,17,15013,0
partial,6,42,write,0.0,0.0,1,0,,max_steps,20,13032,0
partial,6,33,write,0.5,0.0,1,0,,max_steps,20,10701,0
partial,6,14,write,1.0,1.0,0,0,,user_stop,19,13198,0
partial,6,14,write,0.0,0.0,1,0,,max_steps,20,15255,0
partial,6,42,write,0.0,0.0,0,0,,user_stop,19,12585,0
partial,6,23,write,0.0,0.0,1,0,,max_steps,20,16384,0
partial,6,23,write,0.5,0.0,1,0,budget,max_steps,18,16428,0
partial,6,42,write,0.0,0.0,0,0,,user_stop,19,14823,0
partial,6,23,write,0.5,0.0,1,0,budget,max_steps,18,16430,0
partial,6,23,write,0.0,0.0,1,0,budget,max_steps,18,16498,0
binary,1,47,read,0.0,0.0,0,0,,user_stop,4,1322,0
binary,1,3,read,1.0,1.0,0,0,,user_stop,9,1972,0
binary,1,28,none,1.0,1.0,0,0,,user_stop,6,1400,0
binary,1,3,read,1.0,1.0,0,0,,user_stop,9,1983,0
binary,1,13,read,1.0,1.0,0,0,,user_stop,6,1617,0
binary,1,3,read,1.0,1.0,0,0,,user_stop,7,1705,0
binary,1,28,none,1.0,1.0,0,0,,user_stop,5,1807,0
binary,1,28,none,1.0,1.0,0,0,,user_stop,6,1352,0
binary,1,49,read,1.0,1.0,0,0,,user_stop,7,1905,0
binary,1,49,read,1.0,1.0,0,0,,user_stop,6,2006,0
binary,1,28,none,1.0,1.0,0,0,,user_stop,7,1597,0
binary,1,47,read,0.0,0.0,0,0,,user_stop,7,1479,0
binary,1,49,read,1.0,1.0,0,0,,user_stop,7,1945,0
binary,1,43,read,1.0,1.0,0,0,,user_stop,11,3794,0
binary,1,47,read,0.0,0.0,0,0,,user_stop,8,2138,0
binary,1,43,read,1.0,1.0,0,0,,user_stop,11,3870,0
binary,1,47,read,0.0,0.0,0,0,,user_stop,8,1977,0
binary,1,3,read,1.0,1.0,0,0,,user_stop,8,1724,0
binary,1,3,read,1.0,1.0,0,0,,user_stop,9,2147,0
binary,1,28,none,1.0,1.0,0,0,,user_stop,5,2480,0
binary,1,19,write,1.0,1.0,0,0,,user_stop,10,2870,0
binary,1,22,write,0.0,0.0,0,0,,user_stop,12,4730,0
binary,1,47,read,0.0,0.0,0,0,,user_stop,8,1690,0
binary,1,19,write,1.0,1.0,0,0,,user_stop,11,3128,0
binary,1,43,read,1.0,1.0,0,0,,user_stop,11,4399,0
binary,1,49,read,1.0,1.0,0,0,,user_stop,9,2663,0
binary,1,13,read,1.0,1.0,0,0,,user_stop,6,2600,0
binary,1,49,read,1.0,1.0,0,0,,user_stop,8,2558,0
binary,1,4,read,1.0,1.0,0,0,,user_stop,10,3870,0
binary,1,29,write,0.0,0.0,0,0,,user_stop,9,2344,0
binary,1,43,read,1.0,1.0,0,0,,user_stop,12,4679,0
binary,1,19,write,1.0,1.0,0,0,,user_stop,12,3324,0
binary,1,22,write,1.0,1.0,0,0,,user_stop,12,5150,0
binary,1,2,read,1.0,1.0,0,0,,user_stop,9,3176,0
binary,1,19,write,1.0,1.0,0,0,,user_stop,12,3379,0
binary,1,48,read,1.0,1.0,0,0,,user_stop,8,2424,0
binary,1,17,write,0.0,0.0,0,0,,user_stop,13,5137,0
binary,1,38,read,1.0,1.0,0,0,,user_stop,9,3292,0
binary,1,4,read,1.0,1.0,0,0,,user_stop,10,4240,0
binary,1,17,write,1.0,1.0,0,0,,user_stop,12,5522,0
binary,1,47,read,0.0,0.0,0,0,,user_stop,9,2984,0
binary,1,48,read,1.0,1.0,0,0,,user_stop,8,2507,0
binary,1,19,write,1.0,1.0,0,0,,user_stop,12,4608,0
binary,1,22,write,0.0,0.0,0,0,,user_stop,13,5430,0
binary,1,27,read,1.0,1.0,0,0,,user_stop,16,5469,0
binary,1,17,write,1.0,1.0,0,0,,user_stop,13,5340,0
binary,1,43,read,1.0,1.0,0,0,,user_stop,12,4712,0
binary,1,17,write,1.0,1.0,0,0,,user_stop,13,5378,0
binary,1,17,write,0.0,0.0,0,0,,user_stop,12,5303,0
binary,1,3,read,1.0,1.0,0,0,,user_stop,8,2831,0
binary,1,48,read,1.0,1.0,0,0,,user_stop,9,2652,0
binary,1,2,read,1.0,1.0,0,0,,user_stop,12,3723,0
binary,1,27,read,1.0,1.0,0,0,,user_stop,16,6043,0
binary,1,22,write,0.0,0.0,0,0,,user_stop,13,5173,0
binary,1,38,read,1.0,1.0,0,0,,user_stop,10,3600,0
binary,1,9,read,1.0,1.0,0,0,,user_stop,11,5358,0
binary,1,37,write,1.0,1.0,0,0,,user_stop,11,4330,0
binary,1,8,write,0.0,0.0,0,0,,user_stop,12,5749,0
binary,1,32,write,1.0,1.0,0,0,,user_stop,10,4128,0
binary,1,48,read,1.0,1.0,0,0,,user_stop,9,2697,0
binary,1,48,read,1.0,1.0,0,0,,user_stop,10,2756,0
binary,1,22,write,1.0,1.0,0,0,,user_stop,13,5422,0
binary,1,13,read,1.0,1.0,0,0,,user_stop,9,3393,0
binary,1,2,read,1.0,1.0,0,0,,user_stop,10,3509,0
binary,1,4,read,1.0,1.0,0,0,,user_stop,13,4229,0
binary,1,8,write,1.0,1.0,0,0,,user_stop,13,5438,0
binary,1,8,write,1.0,1.0,0,0,,user_stop,12,5390,0
binary,1,27,read,1.0,1.0,0,0,,user_stop,17,5739,0
binary,1,9,read,1.0,1.0,0,0,,user_stop,11,5543,0
binary,1,27,read,1.0,1.0,0,0,,user_stop,17,5760,0
binary,1,22,write,1.0,1.0,0,0,,user_stop,13,6021,0
binary,1,48,read,1.0,1.0,0,0,,user_stop,9,2994,0
binary,1,38,read,1.0,1.0,0,0,,user_stop,11,3646,0
binary,1,19,write,1.0,1.0,0,0,,user_stop,13,5307,0
binary,1,4,read,1.0,1.0,0,0,,user_stop,11,4478,0
binary,1,13,read,1.0,1.0,0,0,,user_stop,8,3250,0
binary,1,38,read,1.0,1.0,0,0,,user_stop,10,3754,0
binary,1,2,read,1.0,1.0,0,0,,user_stop,12,3937,0
binary,1,12,write,1.0,1.0,0,0,,user_stop,13,4285,0
binary,1,32,write,1.0,1.0,0,0,,user_stop,15,5278,0
binary,1,18,write,0.0,0.0,0,0,,user_stop,18,7660,0
binary,1,18,write,1.0,1.0,0,0,,user_stop,18,7325,0
binary,1,12,write,0.0,0.0,0,0,,user_stop,12,4060,0
binary,1,17,write,1.0,1.0,0,0,,user_stop,12,5964,0
binary,1,39,write,1.0,1.0,0,0,,user_stop,15,7571,0
binary,1,32,write,1.0,1.0,0,0,,user_stop,12,4783,0
binary,1,8,write,1.0,1.0,0,0,,user_stop,12,6082,0
binary,1,18,write,0.0,0.0,0,0,,user_stop,18,7677,0
binary,1,8,write,1.0,1.0,0,0,,user_stop,12,5791,0
binary,1,37,write,1.0,1.0,0,0,,user_stop,11,5421,0
binary,1,39,write,1.0,1.0,0,0,,user_stop,16,7505,0
binary,1,39,write,1.0,1.0,0,0,,user_stop,16,7841,0
binary,1,49,read,1.0,1.0,0,0,,user_stop,9,4642,0
binary,1,43,read,0.0,0.0,1,0,,max_steps,20,5700,0
binary,1,37,write,1.0,1.0,0,0,,user_stop,11,5489,0
binary,1,12,write,0.0,0.0,0,0,,user_stop,13,4545,0
binary,1,28,none,0.0,0.0,1,0,,max_steps,20,2714,0
binary,1,18,write,1.0,1.0,0,0,,user_stop,18,7598,0
binary,1,27,read,1.0,1.0,0,0,,user_stop,17,6574,0
binary,1,4,read,1.0,1.0,0,0,,user_stop,12,6196,0
binary,1,9,read,1.0,1.0,0,0,,user_stop,11,6566,0
binary,1,24,write,0.0,0.0,1,0,,max_steps,20,6880,0
binary,1,13,read,1.0,1.0,0,0,,user_stop,18,7342,0
binary,1,13,read,1.0,1.0,0,0,,user_stop,18,7472,0
binary,1,37,write,1.0,1.0,0,0,,user_stop,12,5826,0
binary,1,7,write,0.0,0.0,0,0,,user_stop,17,7992,0
binary,1,9,read,1.0,1.0,0,0,,user_stop,13,6505,0
binary,1,27,read,1.0,1.0,0,0,,user_stop,18,6083,0
binary,1,37,write,1.0,1.0,0,0,,user_stop,12,5566,0
binary,1,9,read,1.0,1.0,0,0,,user_stop,11,6928,0
binary,1,32,write,1.0,1.0,0,0,,user_stop,13,6326,0
binary,1,18,write,1.0,1.0,0,0,,user_stop,18,8647,0
binary,1,39,write,1.0,1.0,0,0,,user_stop,16,8452,0
binary,1,12,write,1.0,1.0,0,0,,user_stop,11,5176,0
binary,1,37,write,0.0,0.0,0,0,,user_stop,14,6806,0
binary,1,44,write,0.0,0.0,1,0,,max_steps,20,9453,0
binary,1,2,read,1.0,1.0,0,0,,user_stop,15,4924,0
binary,1,32,write,1.0,1.0,0,0,,user_stop,15,7087,0
binary,1,42,write,0.0,0.0,1,0,,max_steps,20,9835,0
binary,1,7,write,0.0,0.0,1,0,,max_steps,20,8838,0
binary,1,8,write,1.0,1.0,0,0,,user_stop,14,6579,0
binary,1,2,read,1.0,1.0,0,0,,user_stop,18,8320,0
binary,1,7,write,0.0,0.0,0,0,,user_stop,17,8856,0
binary,1,12,write,1.0,1.0,0,0,,user_stop,16,6541,0
binary,1,34,none,0.0,0.0,0,0,,user_stop,15,7787,0
binary,1,7,write,0.0,0.0,0,0,,user_stop,16,8718,0
binary,1,14,write,0.0,0.0,0,0,,user_stop,18,7188,0
binary,1,9,read,1.0,1.0,0,0,,user_stop,13,8051,0
binary,1,38,read,1.0,1.0,0,0,,user_stop,14,6282,0
binary,1,38,read,1.0,1.0,0,0,,user_stop,14,6277,0
binary,1,18,write,0.0,0.0,0,0,,user_stop,18,9915,0
binary,1,7,write,0.0,0.0,0,0,,user_stop,18,9936,0
binary,1,34,none,1.0,1.0,0,0,,user_stop,11,6568,0
binary,1,29,write,0.0,0.0,0,0,,user_stop,16,8372,0
binary,1,32,write,1.0,1.0,0,0,,user_stop,11,7586,0
binary,1,44,write,0.0,0.0,1,0,,max_steps,20,9450,0
binary,1,34,none,0.0,0.0,0,0,,user_stop,13,7351,0
binary,1,44,write,0.0,0.0,1,0,,max_steps,20,13157,0
binary,1,24,write,0.0,0.0,1,0,,max_steps,20,10162,0
binary,1,12,write,0.0,0.0,0,0,,user_stop,17,7808,0
binary,1,44,write,0.0,0.0,1,0,,max_steps,20,10682,0
binary,1,44,write,0.0,0.0,1,0,,max_steps,20,8162,0
binary,1,42,write,0.0,0.0,0,0,,user_stop,19,10264,0
binary,1,24,write,0.0,0.0,1,0,,max_steps,20,7231,0
binary,1,29,write,0.0,0.0,0,0,,user_stop,15,9116,0
